actual_date,airlineCode,arrival,bookingClass,brandId,cabinClass,currency,departure,destination,fareBasis,flightNumber,operatingFlightNumber,origin,price,raw_offer,requested_date,seatsRemaining,shoppingBasketHashCode,soldout,source,task_cabin,task_destination,task_origin,task_requested_date
2025-12-20,BG,2025-12-20T09:25:00,D,BS,Business,BDT,2025-12-20T08:20:00,CXB,DDACFO,435,435,DAC,12199,"{'brandId': 'BS', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 4, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '9', 'segments': [{'@type': 'Segment', '@id': '10', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 65, 'cabinClass': 'Business', 'equipment': '738', 'flight': {'flightNumber': 435, 'operatingFlightNumber': 435, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-20T08:20:00', 'arrival': '2025-12-20T09:25:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'D', 'layoverDuration': 0, 'fareBasis': 'DDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '2717055195419551337'}], 'stops': 0, 'totalDuration': 65, 'connectionInformations': [], 'bookingClass': 'D', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-20'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 11024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 12199, 'currency': 'BDT'}]]}}",2025-12-23,4,,False,alternate,Business,CXB,DAC,2025-12-23
2025-12-22,BG,2025-12-22T13:00:00,D,BS,Business,BDT,2025-12-22T12:00:00,CXB,DDACFO,435,435,DAC,12199,"{'brandId': 'BS', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 1, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '11', 'segments': [{'@type': 'Segment', '@id': '12', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Business', 'equipment': '738', 'flight': {'flightNumber': 435, 'operatingFlightNumber': 435, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-22T12:00:00', 'arrival': '2025-12-22T13:00:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'D', 'layoverDuration': 0, 'fareBasis': 'DDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '3802953380507072825'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'D', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-22'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 11024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 12199, 'currency': 'BDT'}]]}}",2025-12-23,1,,False,alternate,Business,CXB,DAC,2025-12-23
2025-12-24,BG,2025-12-24T13:30:00,D,BS,Business,BDT,2025-12-24T12:30:00,CXB,DDACFO,439,439,DAC,12199,"{'brandId': 'BS', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 3, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '13', 'segments': [{'@type': 'Segment', '@id': '14', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Business', 'equipment': '738', 'flight': {'flightNumber': 439, 'operatingFlightNumber': 439, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-24T12:30:00', 'arrival': '2025-12-24T13:30:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'D', 'layoverDuration': 0, 'fareBasis': 'DDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '1439213341037425574'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'D', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-24'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 11024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 12199, 'currency': 'BDT'}]]}}",2025-12-23,3,,False,alternate,Business,CXB,DAC,2025-12-23
2025-12-25,BG,2025-12-25T08:45:00,D,BS,Business,BDT,2025-12-25T07:45:00,CXB,DDACFO,439,439,DAC,12199,"{'brandId': 'BS', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 4, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '15', 'segments': [{'@type': 'Segment', '@id': '16', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Business', 'equipment': '738', 'flight': {'flightNumber': 439, 'operatingFlightNumber': 439, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-25T07:45:00', 'arrival': '2025-12-25T08:45:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'D', 'layoverDuration': 0, 'fareBasis': 'DDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '2367325519147542064'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'D', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-25'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 11024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 12199, 'currency': 'BDT'}]]}}",2025-12-23,4,,False,alternate,Business,CXB,DAC,2025-12-23
2025-12-26,BG,2025-12-26T14:00:00,D,BS,Business,BDT,2025-12-26T13:00:00,CXB,DDACFO,435,435,DAC,12199,"{'brandId': 'BS', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 8, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '17', 'segments': [{'@type': 'Segment', '@id': '18', 'segmentOfferInformation': {'flightsMiles': 189, 'awardFare': False}, 'duration': 60, 'cabinClass': 'Business', 'equipment': '738', 'flight': {'flightNumber': 435, 'operatingFlightNumber': 435, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [], 'departureTerminal': 'D'}, 'origin': 'DAC', 'destination': 'CXB', 'departure': '2025-12-26T13:00:00', 'arrival': '2025-12-26T14:00:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+06:00', 'bookingClass': 'D', 'layoverDuration': 0, 'fareBasis': 'DDACFO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'CXB', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'S'}], 'segmentRef': '4301006012697162895'}], 'stops': 0, 'totalDuration': 60, 'connectionInformations': [], 'bookingClass': 'D', 'programIDs': ['152748'], 'programCodes': ['DMB']}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-26'], 'taxes': {'alternatives': [[{'amount': 1175, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 11024, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 12199, 'currency': 'BDT'}]]}}",2025-12-23,8,,False,alternate,Business,CXB,DAC,2025-12-23
2025-12-09,BG,2025-12-09T13:40:00,K,EV,Economy,BDT,2025-12-09T03:55:00,YYZ,KLBDO,305,305,DAC,91334,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '1', 'segments': [{'@type': 'Segment', '@id': '2', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Economy', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-09T09:40:00', 'departure': '2025-12-09T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-09T03:55:00', 'arrival': '2025-12-09T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'K', 'layoverDuration': 65, 'fareBasis': 'KLBDO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '4514031341215246735'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'K', 'programIDs': ['152791'], 'programCodes': ['P39']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-09'], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 77320, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 91334, 'currency': 'BDT'}]]}}",2025-12-08,9,,False,alternate,Economy,YYZ,DAC,2025-12-08
2025-12-11,BG,2025-12-11T13:40:00,K,EV,Economy,BDT,2025-12-11T03:55:00,YYZ,KLBDO,305,305,DAC,91334,"{'brandId': 'EV', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '3', 'segments': [{'@type': 'Segment', '@id': '4', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Economy', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-11T09:40:00', 'departure': '2025-12-11T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-11T03:55:00', 'arrival': '2025-12-11T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'K', 'layoverDuration': 65, 'fareBasis': 'KLBDO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '3518330494035212774'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'K', 'programIDs': ['152791'], 'programCodes': ['P39']}], 'cabinClass': 'Economy', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'status': 'AVAILABLE', 'departureDates': ['2025-12-11'], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 77320, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 91334, 'currency': 'BDT'}]]}}",2025-12-08,9,,False,alternate,Economy,YYZ,DAC,2025-12-08
2025-12-11,BG,2025-12-11T13:40:00,D,BS,Business,BDT,2025-12-11T03:55:00,YYZ,DLBDO,305,305,DAC,222655,"{'shoppingBasketHashCode': -2070917554, 'brandId': 'BS', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '1', 'segments': [{'@type': 'Segment', '@id': '2', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Business', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-11T09:40:00', 'departure': '2025-12-11T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-11T03:55:00', 'arrival': '2025-12-11T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'D', 'layoverDuration': 65, 'fareBasis': 'DLBDO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '217703798042975393'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'D', 'programIDs': ['152791'], 'programCodes': ['P39'], 'advisories': []}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 208641, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 222655, 'currency': 'BDT'}]]}}",2025-12-11,9,-2070917554,False,exact,Business,YYZ,DAC,2025-12-11
2025-12-11,BG,2025-12-11T13:40:00,C,BF,Business,BDT,2025-12-11T03:55:00,YYZ,CLBDO,305,305,DAC,259474,"{'shoppingBasketHashCode': 1420232850, 'brandId': 'BF', 'soldout': False, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 9, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '3', 'segments': [{'@type': 'Segment', '@id': '4', 'segmentOfferInformation': {'flightsMiles': 8804, 'awardFare': False}, 'duration': 1245, 'cabinClass': 'Business', 'equipment': '789', 'flight': {'flightNumber': 305, 'operatingFlightNumber': 305, 'airlineCode': 'BG', 'operatingAirlineCode': 'BG', 'stopAirports': [{'airport': 'IST', 'arrival': '2025-12-11T09:40:00', 'departure': '2025-12-11T10:45:00', 'elapsedTime': 525, 'duration': 65}], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': '3'}, 'origin': 'DAC', 'destination': 'YYZ', 'departure': '2025-12-11T03:55:00', 'arrival': '2025-12-11T13:40:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '-05:00', 'bookingClass': 'C', 'layoverDuration': 65, 'fareBasis': 'CLBDO', 'subjectToGovernmentApproval': False, 'fareComponentBeginAirport': 'DAC', 'fareComponentEndAirport': 'YYZ', 'fareComponentDirectionality': 'FROM', 'meals': [{'passengerType': 'ADT', 'mealCode': 'M'}], 'segmentRef': '1783878677625595598'}], 'stops': 1, 'totalDuration': 1245, 'connectionInformations': [], 'bookingClass': 'C', 'programIDs': ['152791'], 'programCodes': ['P39'], 'advisories': []}], 'cabinClass': 'Business', 'offerInformation': {'discounted': False, 'negotiated': True, 'negotiatedType': 'OTHER'}, 'advisories': [], 'taxes': {'alternatives': [[{'amount': 14014, 'currency': 'BDT'}]]}, 'fare': {'alternatives': [[{'amount': 245460, 'currency': 'BDT'}]]}, 'total': {'alternatives': [[{'amount': 259474, 'currency': 'BDT'}]]}}",2025-12-11,9,1420232850,False,exact,Business,YYZ,DAC,2025-12-11
2025-12-11,AC,2025-12-12T06:00:00,,BS,,,2025-12-11T23:55:00,YYZ,,5840,447,DAC,,"{'shoppingBasketHashCode': -1074584583, 'brandId': 'BS', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '5', 'segments': [{'@type': 'Segment', '@id': '6', 'segmentOfferInformation': {'flightsMiles': 1791, 'awardFare': False}, 'duration': 245, 'equipment': '787', 'flight': {'flightNumber': 5840, 'operatingFlightNumber': 447, 'airlineCode': 'AC', 'operatingAirlineCode': 'SQ', 'stopAirports': [], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': '0'}, 'origin': 'DAC', 'destination': 'SIN', 'departure': '2025-12-11T23:55:00', 'arrival': '2025-12-12T06:00:00', 'departureGMTOffset': '+06:00', 'arrivalGMTOffset': '+08:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '611582187724490307'}, {'@type': 'Segment', '@id': '7', 'segmentOfferInformation': {'flightsMiles': 7966, 'awardFare': False}, 'duration': 840, 'equipment': '789', 'flight': {'flightNumber': 20, 'operatingFlightNumber': 20, 'airlineCode': 'AC', 'operatingAirlineCode': 'AC', 'stopAirports': [], 'advisories': [], 'departureTerminal': '2', 'arrivalTerminal': 'M'}, 'origin': 'SIN', 'destination': 'YVR', 'departure': '2025-12-12T08:50:00', 'arrival': '2025-12-12T06:50:00', 'departureGMTOffset': '+08:00', 'arrivalGMTOffset': '-07:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '3473129251871954185'}, {'@type': 'Segment', '@id': '8', 'segmentOfferInformation': {'flightsMiles': 2085, 'awardFare': False}, 'duration': 264, 'equipment': '789', 'flight': {'flightNumber': 104, 'operatingFlightNumber': 104, 'airlineCode': 'AC', 'operatingAirlineCode': 'AC', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'M', 'arrivalTerminal': '1'}, 'origin': 'YVR', 'destination': 'YYZ', 'departure': '2025-12-12T08:45:00', 'arrival': '2025-12-12T16:09:00', 'departureGMTOffset': '-07:00', 'arrivalGMTOffset': '-05:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '62168847441190674'}], 'stops': 2, 'totalDuration': 1634, 'connectionInformations': [{'@id': '9', 'duration': 170, 'changeOfAirport': False}, {'@id': '10', 'duration': 115, 'changeOfAirport': False}], 'bookingClass': 'ASSORTED', 'advisories': []}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-11,0,-1074584583,True,exact,Business,YYZ,DAC,2025-12-11
2025-12-11,,,,BF,,,,YYZ,,,,DAC,,"{'shoppingBasketHashCode': -1074584583, 'brandId': 'BF', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '5'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-11,0,-1074584583,True,exact,Business,YYZ,DAC,2025-12-11
2025-12-11,,,,BS,,,,YYZ,,,,DAC,,"{'shoppingBasketHashCode': 1927361649, 'brandId': 'BS', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@type': 'ItineraryPart', '@id': '11', 'segments': [{'@ref': '6'}, {'@ref': '7'}, {'@type': 'Segment', '@id': '12', 'segmentOfferInformation': {'flightsMiles': 2085, 'awardFare': False}, 'duration': 275, 'equipment': '321', 'flight': {'flightNumber': 108, 'operatingFlightNumber': 108, 'airlineCode': 'AC', 'operatingAirlineCode': 'AC', 'stopAirports': [], 'advisories': [], 'departureTerminal': 'M', 'arrivalTerminal': '1'}, 'origin': 'YVR', 'destination': 'YYZ', 'departure': '2025-12-12T10:20:00', 'arrival': '2025-12-12T17:55:00', 'departureGMTOffset': '-07:00', 'arrivalGMTOffset': '-05:00', 'layoverDuration': 0, 'subjectToGovernmentApproval': False, 'segmentRef': '3642112126870653466'}], 'stops': 2, 'totalDuration': 1740, 'connectionInformations': [{'@id': '13', 'duration': 170, 'changeOfAirport': False}, {'@id': '14', 'duration': 210, 'changeOfAirport': False}], 'bookingClass': 'ASSORTED', 'advisories': []}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-11,0,1927361649,True,exact,Business,YYZ,DAC,2025-12-11
2025-12-11,,,,BF,,,,YYZ,,,,DAC,,"{'shoppingBasketHashCode': 1927361649, 'brandId': 'BF', 'soldout': True, 'bundlePrice': {}, 'availableObFees': [], 'seatsRemaining': {'count': 0, 'lowAvailability': False}, 'itineraryPart': [{'@ref': '11'}], 'offerInformation': {'discounted': False, 'negotiated': False, 'negotiatedType': 'NONE'}, 'advisories': [], 'taxes': {'alternatives': []}, 'fare': {'alternatives': []}, 'total': {'alternatives': []}}",2025-12-11,0,1927361649,True,exact,Business,YYZ,DAC,2025-12-11
